id,date,annee,type,prix,surface,prixm2,codecommune,latitude,longitude
2020-1383483,2020-12-14,2020,Appartement,283000,72,3931,94071,48.767259,2.528705
2020-1383513,2020-12-17,2020,Maison,546600,85,6431,94071,48.775024,2.512194
2020-1383521,2020-12-18,2020,Maison,405000,98,4133,94071,48.756698,2.548209
2020-1383525,2020-12-11,2020,Maison,480000,123,3902,94071,48.767535,2.526719
2020-1383541,2020-12-01,2020,Maison,311000,28,11107,94071,48.766005,2.512065
2020-1383564,2020-12-18,2020,Appartement,216610,64,3385,94071,48.785382,2.516611
2020-1383583,2020-12-01,2020,Maison,340000,50,6800,94071,48.756772,2.530681
2020-1383628,2020-12-23,2020,Appartement,290000,81,3580,94071,48.772498,2.518166
2020-1383629,2020-12-22,2020,Appartement,225000,68,3309,94071,48.772577,2.525787
2020-1383630,2020-12-22,2020,Maison,240000,31,7742,94071,48.762367,2.523003
2020-1383633,2020-12-04,2020,Maison,490190,131,3742,94071,48.77916,2.512682
2020-1383661,2020-12-19,2020,Maison,453659,58,7822,94071,48.774768,2.508701
2020-1383685,2020-12-23,2020,Appartement,158000,51,3098,94071,48.779618,2.510823
2020-1383696,2020-12-21,2020,Appartement,247000,61,4049,94071,48.774443,2.527807
2020-1383700,2020-12-12,2020,Maison,432000,109,3963,94071,48.760594,2.526587
2020-1383715,2020-12-15,2020,Maison,523500,124,4222,94071,48.762375,2.510027
2020-1383727,2020-12-21,2020,Maison,730150,170,4295,94071,48.767859,2.509366
2020-1383753,2020-12-18,2020,Maison,580000,180,3222,94071,48.768337,2.528734
2020-1383768,2020-12-29,2020,Maison,305700,64,4777,94071,48.775262,2.515636
2020-1383770,2020-12-23,2020,Maison,360000,81,4444,94071,48.772553,2.528545
2020-1383864,2020-12-18,2020,Maison,440000,81,5432,94071,48.778074,2.519222
2020-1383891,2020-12-30,2020,Maison,431950,112,3857,94071,48.779846,2.519006
2021-1619553,2021-04-30,2021,Appartement,230015,83,2771,94071,48.785382,2.516611
2021-1619687,2021-05-28,2021,Maison,326335,120,2719,94071,48.778953,2.510898
2021-1619711,2021-05-19,2021,Maison,364501,50,7290,94071,48.774538,2.509534
2021-1619824,2021-05-27,2021,Appartement,180000,62,2903,94071,48.770869,2.525041
2021-1619878,2021-05-03,2021,Maison,690000,144,4792,94071,48.769715,2.519902
2021-1619983,2021-05-27,2021,Maison,475000,145,3276,94071,48.758628,2.529298
2021-1620199,2021-05-12,2021,Maison,345000,95,3632,94071,48.760904,2.549673
2021-1620200,2021-06-02,2021,Appartement,252000,62,4065,94071,48.767259,2.528705
2021-1620236,2021-05-18,2021,Maison,482000,47,10255,94071,48.777877,2.511362
2021-1620319,2021-05-28,2021,Appartement,168500,48,3510,94071,48.773068,2.521966
2021-1620390,2021-05-31,2021,Maison,390000,90,4333,94071,48.757639,2.531042
2021-1620588,2021-05-17,2021,Maison,342000,50,6840,94071,48.760763,2.550815
2021-1620653,2021-06-01,2021,Appartement,142500,63,2262,94071,48.77511,2.529948
2021-1620683,2021-05-21,2021,Appartement,238000,58,4103,94071,48.772577,2.525787
2021-1620848,2021-05-31,2021,Maison,535000,102,5245,94071,48.777846,2.517157
2021-1620946,2021-06-01,2021,Appartement,178000,70,2543,94071,48.774714,2.529237
2021-1621039,2021-06-10,2021,Appartement,105000,67,1567,94071,48.770986,2.51008
2021-1621042,2021-05-25,2021,Appartement,189000,49,3857,94071,48.773775,2.508255
2021-1621046,2021-06-09,2021,Appartement,250000,74,3378,94071,48.77055,2.520944
2021-1621056,2021-06-10,2021,Maison,431400,111,3886,94071,48.763567,2.532515
2021-1621058,2021-06-09,2021,Maison,377150,55,6857,94071,48.77525,2.509717
2021-1621161,2021-05-26,2021,Maison,395000,51,7745,94071,48.774868,2.532831
2021-1621170,2021-06-08,2021,Appartement,157000,57,2754,94071,48.77511,2.529948
2021-1621467,2021-06-01,2021,Maison,515000,137,3759,94071,48.766284,2.536637
2021-1621695,2021-06-11,2021,Appartement,280000,78,3590,94071,48.769549,2.522133
2021-1621736,2021-06-02,2021,Maison,520420,147,3540,94071,48.762485,2.529747
2021-1621801,2021-06-04,2021,Appartement,165000,70,2357,94071,48.774714,2.529237
2021-1621873,2021-06-25,2021,Appartement,218000,64,3406,94071,48.785382,2.516611
2021-1621878,2021-06-28,2021,Maison,465000,137,3394,94071,48.766022,2.531516
2021-1621964,2021-06-22,2021,Appartement,143430,67,2141,94071,48.770986,2.51008
2021-1622161,2021-06-29,2021,Maison,490000,139,3525,94071,48.766247,2.530999
2021-1622247,2021-06-29,2021,Maison,548000,106,5170,94071,48.764326,2.531212
2021-1622319,2021-06-23,2021,Appartement,62500,30,2083,94071,48.77511,2.529948
2021-1622385,2021-06-21,2021,Appartement,221000,57,3877,94071,48.767259,2.528705
2021-1622495,2021-06-30,2021,Maison,449450,91,4939,94071,48.770542,2.537471
2021-1622503,2021-06-25,2021,Appartement,122000,30,4067,94071,48.769549,2.522133
2021-1622533,2021-06-29,2021,Appartement,157800,45,3507,94071,48.773068,2.521966
2021-1622663,2021-07-01,2021,Maison,546000,135,4044,94071,48.764312,2.50884
2021-1622671,2021-07-02,2021,Maison,294000,66,4455,94071,48.756443,2.540006
2021-1622673,2021-07-01,2021,Maison,414000,92,4500,94071,48.779508,2.51223
2021-1622696,2021-06-30,2021,Maison,385000,75,5133,94071,48.763548,2.529093
2021-1622775,2021-07-01,2021,Maison,620000,165,3758,94071,48.769446,2.511632
2021-1622808,2021-06-23,2021,Appartement,240000,83,2892,94071,48.770986,2.51008
2021-1622877,2021-07-06,2021,Maison,370000,93,3978,94071,48.756681,2.550178
2021-1622979,2021-06-28,2021,Maison,366950,62,5919,94071,48.770283,2.505588
2021-1623008,2021-06-25,2021,Maison,650000,177,3672,94071,48.757697,2.54207
2021-1623050,2021-07-01,2021,Maison,393000,49,8020,94071,48.75601,2.52923
2021-1623215,2021-06-29,2021,Maison,252500,82,3079,94071,48.762598,2.534307
2021-1623363,2021-06-23,2021,Maison,463000,132,3508,94071,48.767198,2.537502
2021-1623372,2021-07-02,2021,Appartement,210500,81,2599,94071,48.771842,2.520675
2021-1623374,2021-06-30,2021,Maison,297460,116,2564,94071,48.756287,2.558576
2021-1623377,2021-07-09,2021,Appartement,225000,62,3629,94071,48.761862,2.533367
2021-1623439,2021-07-19,2021,Appartement,239000,63,3794,94071,48.785382,2.516611
2021-1623545,2021-06-29,2021,Maison,440000,106,4151,94071,48.771036,2.536456
2021-1623669,2021-06-09,2021,Maison,670000,155,4323,94071,48.772008,2.513169
2021-1623686,2021-07-08,2021,Maison,400000,96,4167,94071,48.778011,2.516589
2021-1624044,2021-07-02,2021,Maison,570000,155,3677,94071,48.761525,2.530944
2021-1624049,2021-07-06,2021,Maison,262000,74,3541,94071,48.768771,2.518858
2021-1624171,2021-07-23,2021,Maison,360000,73,4932,94071,48.764248,2.530782
2021-1624210,2021-07-02,2021,Maison,358000,70,5114,94071,48.756672,2.538332
2021-1624246,2021-07-02,2021,Maison,563600,90,6262,94071,48.77359,2.533176
2021-1624376,2021-07-05,2021,Maison,437174,70,6245,94071,48.762687,2.532797
2021-1624387,2021-07-27,2021,Maison,541440,145,3734,94071,48.756114,2.542194
2021-1624415,2021-07-27,2021,Maison,657000,145,4531,94071,48.765188,2.516207
2021-1624527,2021-07-27,2021,Appartement,130000,83,1566,94071,48.77511,2.529948
2021-1624563,2021-07-27,2021,Appartement,240000,63,3810,94071,48.785382,2.516611
2021-1624751,2021-07-12,2021,Appartement,226620,67,3382,94071,48.769549,2.522133
2021-1625022,2021-07-15,2021,Maison,600000,119,5042,94071,48.75619,2.527787
2021-1625154,2021-07-19,2021,Appartement,328000,80,4100,94071,48.766792,2.532928
2021-1625165,2021-07-12,2021,Appartement,219500,79,2778,94071,48.770869,2.525041
2021-1625504,2021-07-29,2021,Maison,338430,77,4395,94071,48.756864,2.55088
2021-1625529,2021-08-05,2021,Maison,443000,150,2953,94071,48.770838,2.521163
2021-1625549,2021-07-30,2021,Appartement,175000,53,3302,94071,48.772021,2.532122
2021-1625564,2021-07-12,2021,Maison,648400,85,7628,94071,48.765883,2.52053
2021-1625649,2021-08-03,2021,Maison,490000,130,3769,94071,48.755466,2.537208
2021-1625664,2021-08-04,2021,Maison,386000,73,5288,94071,48.768353,2.508492
2021-1625715,2021-07-26,2021,Appartement,135000,26,5192,94071,48.767259,2.528705
2021-1625748,2021-07-15,2021,Maison,509000,124,4105,94071,48.77218,2.53453
2021-1625749,2021-07-30,2021,Appartement,173000,70,2471,94071,48.774714,2.529237
2021-1625851,2021-07-26,2021,Maison,443150,88,5036,94071,48.760271,2.54798
2021-1625918,2021-07-21,2021,Maison,615000,139,4424,94071,48.764952,2.531469
2021-1625944,2021-07-23,2021,Maison,452000,87,5195,94071,48.774043,2.530524
2021-1625970,2021-07-28,2021,Appartement,155000,70,2214,94071,48.77511,2.529948
2021-1625971,2021-07-30,2021,Appartement,165000,83,1988,94071,48.774714,2.529237
2021-1626013,2021-08-13,2021,Appartement,258000,66,3909,94071,48.769573,2.537343
2021-1626025,2021-07-29,2021,Appartement,179950,69,2608,94071,48.77347,2.51847
2021-1626054,2021-07-23,2021,Maison,360000,57,6316,94071,48.764071,2.530135
2021-1626057,2021-07-30,2021,Maison,332000,94,3532,94071,48.757018,2.549972
2021-1626208,2021-08-06,2021,Maison,322857,91,3548,94071,48.769958,2.538365
2021-1626255,2021-08-18,2021,Maison,555390,110,5049,94071,48.766273,2.522147
2021-1626262,2021-07-30,2021,Maison,425000,132,3220,94071,48.756052,2.543366
2021-1626454,2021-08-23,2021,Appartement,253000,74,3419,94071,48.767259,2.528705
2021-1626617,2021-08-04,2021,Maison,493300,140,3524,94071,48.756823,2.540098
2021-1626635,2021-08-13,2021,Maison,550000,120,4583,94071,48.761245,2.5502
2021-1626707,2021-07-30,2021,Appartement,135000,80,1688,94071,48.77511,2.529948
2021-1626720,2021-08-11,2021,Maison,504750,94,5370,94071,48.760997,2.524204
2021-1626739,2021-08-03,2021,Appartement,218000,65,3354,94071,48.767259,2.528705
2021-1626773,2021-08-27,2021,Maison,495390,114,4346,94071,48.767928,2.535834
2021-1626817,2021-07-30,2021,Maison,420000,80,5250,94071,48.758072,2.529893
2021-1626822,2021-08-06,2021,Appartement,182000,70,2600,94071,48.774714,2.529237
2021-1626848,2021-08-30,2021,Maison,655000,174,3764,94071,48.757469,2.54253
2021-1626935,2021-09-01,2021,Maison,725000,170,4265,94071,48.756508,2.53449
2021-1626984,2021-09-02,2021,Appartement,160000,40,4000,94071,48.773579,2.510946
2021-1627185,2021-08-24,2021,Maison,235000,44,5341,94071,48.780726,2.513141
2021-1627260,2021-09-06,2021,Appartement,230400,57,4042,94071,48.774443,2.527807
2021-1627318,2021-08-30,2021,Maison,582000,194,3000,94071,48.762801,2.531963
2021-1627408,2021-09-07,2021,Appartement,58000,52,1115,94071,48.770986,2.51008
2021-1627420,2021-09-09,2021,Appartement,169000,34,4971,94071,48.769615,2.51879
2021-1627470,2021-09-02,2021,Maison,747000,159,4698,94071,48.771934,2.512266
2021-1627518,2021-09-10,2021,Appartement,240000,68,3529,94071,48.772577,2.525787
2021-1627544,2021-09-03,2021,Maison,502000,101,4970,94071,48.754787,2.53657
2021-1627627,2021-08-31,2021,Maison,930900,158,5892,94071,48.766325,2.524473
2021-1627636,2021-08-17,2021,Appartement,263950,67,3940,94071,48.775009,2.52781
2021-1627637,2021-08-31,2021,Maison,467500,88,5312,94071,48.776501,2.51449
2021-1627688,2021-09-08,2021,Maison,150000,53,2830,94071,48.766458,2.516821
2021-1627745,2021-09-06,2021,Appartement,280000,65,4308,94071,48.757525,2.549989
2021-1627822,2021-09-03,2021,Maison,399000,83,4807,94071,48.76032,2.550941
2021-1627865,2021-09-03,2021,Appartement,252500,72,3507,94071,48.77094,2.527167
2021-1627965,2021-09-16,2021,Maison,658000,122,5393,94071,48.773806,2.516057
2021-1627967,2021-09-16,2021,Appartement,185000,39,4744,94071,48.773068,2.521966
2021-1627983,2021-09-06,2021,Appartement,203500,46,4424,94071,48.769549,2.522133
2021-1628087,2021-09-17,2021,Appartement,161000,34,4735,94071,48.772498,2.518166
2021-1628094,2021-09-14,2021,Appartement,306000,76,4026,94071,48.769573,2.537343
2021-1628148,2021-09-15,2021,Maison,519390,137,3791,94071,48.766015,2.536626
2021-1628368,2021-09-16,2021,Maison,530000,150,3533,94071,48.76048,2.551809
2021-1628405,2021-09-23,2021,Maison,570000,140,4071,94071,48.756117,2.533972
2021-1628407,2021-09-22,2021,Maison,284500,58,4905,94071,48.770022,2.519094
2021-1628425,2021-09-15,2021,Appartement,197000,65,3031,94071,48.771842,2.520675
2021-1628480,2021-09-10,2021,Appartement,165000,73,2260,94071,48.775918,2.522424
2021-1628501,2021-09-23,2021,Maison,295000,72,4097,94071,48.774462,2.511884
2021-1628567,2021-09-22,2021,Maison,393000,65,6046,94071,48.779763,2.519189
2021-1628685,2021-09-09,2021,Appartement,238480,63,3785,94071,48.785382,2.516611
2021-1628810,2021-09-27,2021,Appartement,245000,76,3224,94071,48.769573,2.537343
2021-1628851,2021-09-28,2021,Appartement,317600,101,3145,94071,48.785382,2.516611
2021-1628907,2021-09-13,2021,Maison,685000,80,8562,94071,48.772625,2.508528
2021-1628922,2021-09-28,2021,Maison,410000,70,5857,94071,48.777331,2.512209
2021-1629007,2021-09-16,2021,Appartement,186000,39,4769,94071,48.773068,2.521966
2021-1629119,2021-09-27,2021,Maison,427000,75,5693,94071,48.772155,2.513414
2021-1629125,2021-09-30,2021,Appartement,164000,39,4205,94071,48.77055,2.520944
2021-1629147,2021-10-01,2021,Appartement,260000,69,3768,94071,48.772402,2.510709
2021-1629171,2021-09-14,2021,Maison,478000,100,4780,94071,48.770491,2.539631
2021-1629184,2021-09-15,2021,Appartement,170000,70,2429,94071,48.774714,2.529237
2021-1629243,2021-10-01,2021,Maison,405000,85,4765,94071,48.773707,2.509821
2021-1629452,2021-10-04,2021,Appartement,185000,72,2569,94071,48.769759,2.508438
2021-1629617,2021-10-01,2021,Appartement,82000,26,3154,94071,48.77009,2.508006
2021-1629646,2021-09-28,2021,Maison,520000,128,4062,94071,48.758624,2.558007
2021-1629769,2021-09-14,2021,Maison,635000,93,6828,94071,48.762455,2.522232
2021-1629789,2021-09-28,2021,Maison,534950,115,4652,94071,48.768323,2.526162
2021-1629869,2021-09-24,2021,Appartement,180000,47,3830,94071,48.769243,2.510943
2021-1629983,2021-09-27,2021,Appartement,208000,47,4426,94071,48.76935,2.520984
2021-1629997,2021-09-21,2021,Maison,700000,212,3302,94071,48.7551,2.55859
2021-1630112,2021-09-30,2021,Maison,635000,111,5721,94071,48.765337,2.523459
2021-1630168,2021-09-16,2021,Appartement,195000,47,4149,94071,48.767259,2.528705
2021-1630198,2021-10-06,2021,Maison,487000,79,6165,94071,48.769179,2.50846
2021-1630278,2021-10-04,2021,Maison,450000,157,2866,94071,48.778362,2.516323
2021-1630460,2021-10-14,2021,Maison,400000,72,5556,94071,48.768821,2.525227
2021-1630476,2021-10-14,2021,Appartement,255000,70,3643,94071,48.769243,2.510943
2021-1630511,2021-10-19,2021,Maison,470000,73,6438,94071,48.756231,2.538406
2021-1630976,2021-10-07,2021,Appartement,170000,51,3333,94071,48.770869,2.525041
2021-1631010,2021-10-22,2021,Appartement,224000,56,4000,94071,48.77094,2.527167
2021-1631070,2021-10-25,2021,Maison,562900,110,5117,94071,48.767573,2.535849
2021-1631164,2021-10-08,2021,Maison,855000,180,4750,94071,48.764977,2.518917
2021-1631186,2021-10-22,2021,Appartement,280000,100,2800,94071,48.761196,2.527349
2021-1631267,2021-10-07,2021,Maison,256745,44,5835,94071,48.779804,2.521645
2021-1631322,2021-10-08,2021,Appartement,165000,51,3235,94071,48.770869,2.525041
2021-1631334,2021-10-26,2021,Maison,140000,66,2121,94071,48.757503,2.532074
2021-1631340,2021-10-28,2021,Appartement,145000,30,4833,94071,48.769285,2.520515
2021-1631394,2021-11-02,2021,Appartement,183000,70,2614,94071,48.77511,2.529948
2021-1631412,2021-10-22,2021,Maison,320000,63,5079,94071,48.761002,2.528163
2021-1631443,2021-10-21,2021,Appartement,265250,72,3684,94071,48.767259,2.528705
2021-1631461,2021-10-14,2021,Maison,535000,77,6948,94071,48.769041,2.514112
2021-1631716,2021-10-19,2021,Appartement,119000,26,4577,94071,48.769485,2.521384
2021-1631945,2021-11-09,2021,Maison,549000,90,6100,94071,48.779652,2.515318
2021-1632096,2021-11-12,2021,Appartement,165000,59,2797,94071,48.775009,2.52781
2021-1632136,2021-11-05,2021,Appartement,140000,31,4516,94071,48.772498,2.518166
2021-1632545,2021-11-19,2021,Maison,415000,93,4462,94071,48.755347,2.549512
2021-1632577,2021-11-17,2021,Appartement,130000,27,4815,94071,48.776657,2.510969
2021-1632584,2021-11-19,2021,Appartement,225000,79,2848,94071,48.779618,2.510823
2021-1632659,2021-11-22,2021,Maison,315000,71,4437,94071,48.763152,2.523243
2021-1632667,2021-11-02,2021,Maison,612000,122,5016,94071,48.763564,2.509678
2021-1632762,2021-10-27,2021,Maison,295000,70,4214,94071,48.769704,2.508016
2021-1632879,2021-11-12,2021,Appartement,82500,81,1019,94071,48.77511,2.529948
2021-1632885,2021-11-24,2021,Appartement,226000,67,3373,94071,48.770986,2.51008
2021-1633220,2021-11-08,2021,Appartement,180000,84,2143,94071,48.774714,2.529237
2021-1633253,2021-12-02,2021,Appartement,279000,60,4650,94071,48.771784,2.522928
2021-1633284,2021-12-03,2021,Maison,370000,82,4512,94071,48.773052,2.508122
2021-1633303,2021-11-17,2021,Maison,177000,110,1609,94071,48.764875,2.508579
2021-1633470,2021-11-26,2021,Appartement,157000,37,4243,94071,48.775577,2.515369
2021-1633547,2021-12-03,2021,Appartement,390000,82,4756,94071,48.769403,2.534846
2021-1633734,2021-11-29,2021,Maison,610000,155,3935,94071,48.774452,2.5351
2021-1633950,2021-12-14,2021,Maison,583000,133,4383,94071,48.771482,2.535034
2021-1633959,2021-12-15,2021,Maison,530000,100,5300,94071,48.772196,2.529335
2021-1633995,2021-12-15,2021,Maison,625410,61,10253,94071,48.764658,2.524558
2021-1634191,2021-12-17,2021,Appartement,128000,38,3368,94071,48.77009,2.508006
2021-1634204,2021-12-17,2021,Maison,574000,125,4592,94071,48.765205,2.509669
2021-1634283,2021-12-09,2021,Appartement,222000,56,3964,94071,48.77094,2.527167
2021-1634346,2021-12-14,2021,Maison,235000,66,3561,94071,48.76289,2.522085
2021-1634614,2021-12-22,2021,Maison,484785,110,4407,94071,48.767117,2.534889
2021-1634616,2021-12-23,2021,Appartement,152000,45,3378,94071,48.774249,2.510557
2021-1634687,2021-12-17,2021,Maison,465000,128,3633,94071,48.755325,2.536296
2021-1634993,2021-12-16,2021,Appartement,178000,83,2145,94071,48.774714,2.529237
2021-1635115,2021-12-22,2021,Appartement,205000,58,3534,94071,48.772577,2.525787
2021-1635116,2021-12-07,2021,Maison,275000,55,5000,94071,48.770503,2.510652
2021-1635171,2021-12-15,2021,Appartement,200000,62,3226,94071,48.770869,2.525041
2021-1635214,2021-12-17,2021,Maison,542000,94,5766,94071,48.778139,2.512187
2021-1635331,2021-12-21,2021,Maison,400000,167,2395,94071,48.766125,2.522053
2021-1635378,2021-12-15,2021,Appartement,40000,75,533,94071,48.775009,2.52781
2021-1635520,2021-12-17,2021,Maison,625000,88,7102,94071,48.780534,2.513971
2021-1635543,2021-12-15,2021,Appartement,189000,88,2148,94071,48.775918,2.522424
2021-1636193,2021-12-29,2021,Maison,380000,157,2420,94071,48.76259,2.529684
2021-1636290,2021-01-07,2021,Appartement,200000,75,2667,94071,48.769759,2.508438
2021-1636306,2021-01-15,2021,Maison,530000,152,3487,94071,48.775198,2.509482
2021-1636307,2021-01-15,2021,Appartement,269700,66,4086,94071,48.769549,2.522133
2021-1636308,2021-01-14,2021,Maison,630000,94,6702,94071,48.774639,2.512103
2021-1636312,2021-01-15,2021,Appartement,201900,31,6513,94071,48.769461,2.521267
2021-1636318,2021-01-15,2021,Maison,485000,140,3464,94071,48.768833,2.508415
2021-1636326,2021-01-20,2021,Appartement,230257,68,3386,94071,48.772577,2.525787
2021-1636366,2021-01-14,2021,Maison,520430,103,5053,94071,48.762473,2.51212
2021-1636386,2021-01-28,2021,Appartement,163000,40,4075,94071,48.766586,2.508515
2021-1636394,2021-01-27,2021,Maison,438000,45,9733,94071,48.776476,2.514878
2021-1636401,2021-01-11,2021,Maison,660000,135,4889,94071,48.765763,2.513745
2021-1636407,2021-01-12,2021,Maison,520000,147,3537,94071,48.776239,2.521527
2021-1636409,2021-01-06,2021,Maison,500000,136,3676,94071,48.774887,2.535228
2021-1636417,2021-01-08,2021,Maison,280000,82,3415,94071,48.777698,2.515795
2021-1636420,2021-01-21,2021,Appartement,156000,70,2229,94071,48.776279,2.522352
